S.No.,Transaction_ID,Date,Store_ID,Customer_id,Product_ID,Quantity,Revenue,Discount,Festival Name,Payment Mode
310,TXN000310,24-12-2025,ST180,CU00218,PR0210,7,3330,17,Normal Day,Cash
311,TXN000311,16-06-2025,ST319,CU08553,PR0906,7,11969,12,Sankranti,UPI
312,TXN000312,20-10-2025,ST332,CU07946,PR0482,3,16403,19,Diwali,UPI
313,TXN000313,02-10-2025,ST083,CU09558,PR0054,8,8899,21,Holi,Card
314,TXN000314,20-06-2025,ST461,CU05713,PR0971,1,6699,48,Sankranti,UPI
315,TXN000315,25-12-2025,ST091,CU03002,PR0541,10,12411,39,Diwali,Cash
316,TXN000316,16-05-2025,ST425,CU08199,PR0210,6,3529,23,Normal Day,Cash
317,TXN000317,15-12-2025,ST397,CU02750,PR0956,2,12145,37,Diwali,Card
318,TXN000318,11-10-2025,ST386,CU09796,PR0701,9,6499,3,Holi,Cash
319,TXN000319,27-05-2025,ST341,CU04036,PR0985,10,2656,24,Normal Day,UPI
320,TXN000320,09-02-2025,ST284,CU06597,PR0695,9,4196,27,Holi,Card
321,TXN000321,27-06-2025,ST334,CU08996,PR0948,8,10332,15,Diwali,Card
322,TXN000322,13-08-2025,ST319,CU00625,PR0110,8,14773,32,Sankranti,Cash
323,TXN000323,01-09-2025,ST342,CU00866,PR0779,10,4136,22,Holi,Card
324,TXN000324,04-04-2025,ST279,CU01143,PR0920,4,19223,16,Diwali,Card
325,TXN000325,25-08-2025,ST362,CU08398,PR0896,10,19962,38,Diwali,Cash
326,TXN000326,11-11-2025,ST035,CU09896,PR0287,3,4355,7,Normal Day,Card
327,TXN000327,24-09-2025,ST277,CU02217,PR0100,9,11442,36,Sankranti,Cash
328,TXN000328,21-10-2025,ST458,CU08616,PR0206,2,14886,26,Sankranti,Card
329,TXN000329,04-01-2025,ST151,CU07937,PR0994,5,18216,38,Diwali,Cash
330,TXN000330,28-06-2025,ST351,CU09451,PR0567,7,18687,19,Diwali,Cash
331,TXN000331,01-01-2025,ST206,CU08388,PR0327,6,9000,15,Diwali,Card
332,TXN000332,14-02-2025,ST038,CU04487,PR0407,2,6447,48,Holi,UPI
333,TXN000333,03-02-2025,ST208,CU04824,PR0166,3,16929,20,Diwali,Card
334,TXN000334,28-06-2025,ST009,CU07183,PR0770,8,14167,44,Sankranti,Card
335,TXN000335,20-11-2025,ST360,CU01068,PR0241,2,7865,8,Holi,UPI
336,TXN000336,04-09-2025,ST146,CU00979,PR0975,6,1785,26,Normal Day,UPI
337,TXN000337,17-04-2025,ST037,CU03814,PR0696,5,5226,38,Sankranti,Card
338,TXN000338,09-04-2025,ST176,CU00475,PR0723,4,2755,23,Holi,Cash
339,TXN000339,11-08-2025,ST409,CU04679,PR0897,9,5357,24,Diwali,UPI
340,TXN000340,16-11-2025,ST451,CU08154,PR0008,2,1061,21,Normal Day,UPI
341,TXN000341,23-02-2025,ST390,CU04108,PR0799,7,1699,33,Normal Day,Card
342,TXN000342,06-01-2025,ST365,CU07841,PR0725,3,3851,34,Normal Day,UPI
343,TXN000343,16-06-2025,ST382,CU07582,PR0433,9,3992,6,Normal Day,Cash
344,TXN000344,11-06-2025,ST406,CU09719,PR0003,5,8402,40,Diwali,Cash
345,TXN000345,18-05-2025,ST449,CU06395,PR0222,3,2068,27,Holi,Cash
346,TXN000346,21-07-2025,ST166,CU00370,PR0455,6,12468,8,Sankranti,Card
347,TXN000347,15-03-2025,ST002,CU06065,PR0420,5,12441,46,Sankranti,Card
348,TXN000348,15-09-2025,ST483,CU05446,PR0671,5,9402,42,Diwali,Card
349,TXN000349,09-10-2025,ST155,CU00556,PR0114,7,4482,5,Holi,Card
350,TXN000350,02-07-2025,ST269,CU07164,PR0077,3,14763,1,Diwali,Card
351,TXN000351,21-12-2025,ST398,CU09823,PR0140,4,10553,28,Diwali,Cash
352,TXN000352,13-11-2025,ST117,CU08489,PR0345,5,1262,10,Normal Day,UPI
353,TXN000353,22-04-2025,ST208,CU06039,PR0061,9,1934,21,Normal Day,UPI
354,TXN000354,04-06-2025,ST231,CU09234,PR0089,10,1537,13,Normal Day,UPI
355,TXN000355,27-02-2025,ST263,CU01747,PR0666,7,387,15,Normal Day,Card
356,TXN000356,21-03-2025,ST256,CU06673,PR0584,7,9027,43,Holi,Card
357,TXN000357,15-08-2025,ST049,CU01591,PR0646,10,16120,20,Diwali,UPI
358,TXN000358,04-02-2025,ST121,CU00534,PR0082,4,3679,45,Normal Day,UPI
359,TXN000359,27-04-2025,ST018,CU01909,PR0935,5,6586,50,Diwali,UPI
360,TXN000360,06-04-2025,ST267,CU09651,PR0813,4,3460,4,Normal Day,Card
361,TXN000361,06-05-2025,ST363,CU07501,PR0029,2,3152,27,Sankranti,Cash
362,TXN000362,21-08-2025,ST309,CU00079,PR0621,2,4237,16,Holi,UPI
363,TXN000363,11-06-2025,ST008,CU08801,PR0372,1,13719,26,Sankranti,UPI
364,TXN000364,05-08-2025,ST156,CU06476,PR0462,5,1767,20,Normal Day,Card
365,TXN000365,24-11-2025,ST194,CU08036,PR0722,2,15363,34,Diwali,Card
366,TXN000366,16-12-2025,ST224,CU02996,PR0520,3,9217,8,Holi,UPI
367,TXN000367,26-09-2025,ST304,CU08258,PR0572,4,8554,44,Holi,Cash
368,TXN000368,12-10-2025,ST169,CU09949,PR0940,6,1727,1,Normal Day,UPI
369,TXN000369,27-11-2025,ST249,CU08496,PR0016,7,2339,24,Normal Day,UPI
370,TXN000370,28-05-2025,ST106,CU08715,PR0020,10,3272,29,Normal Day,Cash
371,TXN000371,23-02-2025,ST097,CU07564,PR0553,6,3564,49,Sankranti,UPI
372,TXN000372,20-05-2025,ST347,CU04437,PR0069,10,4376,35,Normal Day,UPI
373,TXN000373,06-03-2025,ST247,CU01131,PR0271,6,6929,20,Diwali,Card
374,TXN000374,04-07-2025,ST449,CU01230,PR0906,4,7177,38,Sankranti,Cash
375,TXN000375,06-07-2025,ST449,CU02929,PR0611,8,7189,2,Holi,UPI
376,TXN000376,17-12-2025,ST190,CU03154,PR0602,5,7122,33,Diwali,UPI
377,TXN000377,06-01-2025,ST341,CU04855,PR0174,4,3943,24,Normal Day,Card
378,TXN000378,04-08-2025,ST318,CU04335,PR0736,3,10462,49,Sankranti,Card
379,TXN000379,19-06-2025,ST053,CU03336,PR0548,7,4075,4,Holi,Card
380,TXN000380,14-02-2025,ST154,CU09119,PR0269,5,15039,0,Diwali,Cash
381,TXN000381,04-08-2025,ST030,CU02274,PR0538,3,15182,23,Diwali,UPI
382,TXN000382,03-09-2025,ST258,CU01136,PR0991,1,4771,20,Holi,UPI
383,TXN000383,11-04-2025,ST420,CU04485,PR0050,2,2880,29,Normal Day,UPI
384,TXN000384,05-12-2025,ST343,CU06446,PR0820,5,7488,8,Sankranti,Cash
385,TXN000385,20-03-2025,ST285,CU09754,PR0664,8,2099,49,Holi,Card
386,TXN000386,07-04-2025,ST328,CU01105,PR0058,10,15354,8,Diwali,Cash
387,TXN000387,21-03-2025,ST057,CU01427,PR0670,5,15109,28,Diwali,UPI
388,TXN000388,14-02-2025,ST041,CU07032,PR0421,3,5298,1,Sankranti,Card
389,TXN000389,05-08-2025,ST484,CU03163,PR0989,8,796,9,Normal Day,UPI
390,TXN000390,13-07-2025,ST408,CU08936,PR0581,5,6240,8,Holi,Card
391,TXN000391,06-04-2025,ST101,CU05131,PR0070,9,2854,43,Normal Day,Card
392,TXN000392,08-12-2025,ST004,CU09258,PR0880,6,5061,25,Holi,Cash
393,TXN000393,28-05-2025,ST210,CU04104,PR0077,1,9393,40,Holi,UPI
394,TXN000394,14-04-2025,ST394,CU03602,PR0277,2,3641,24,Normal Day,UPI
395,TXN000395,14-02-2025,ST189,CU08821,PR0110,8,576,8,Normal Day,UPI
396,TXN000396,26-05-2025,ST271,CU04985,PR0754,6,1423,13,Normal Day,Card
397,TXN000397,26-08-2025,ST005,CU03598,PR0431,8,5173,16,Sankranti,Cash
398,TXN000398,08-11-2025,ST276,CU09103,PR0527,6,17264,4,Diwali,Card
399,TXN000399,02-10-2025,ST470,CU05798,PR0657,4,4967,4,Normal Day,Card
400,TXN000400,19-02-2025,ST081,CU00148,PR0533,6,18590,6,Diwali,Card
401,TXN000401,28-08-2025,ST004,CU01670,PR0102,2,14169,48,Sankranti,Cash
402,TXN000402,24-05-2025,ST033,CU03366,PR0139,8,1096,39,Normal Day,UPI
403,TXN000403,27-11-2025,ST241,CU07199,PR0120,7,9264,49,Diwali,Cash
404,TXN000404,10-06-2025,ST121,CU05485,PR0223,2,3135,49,Holi,Cash
405,TXN000405,26-03-2025,ST448,CU08359,PR0894,2,5437,22,Diwali,Cash
406,TXN000406,18-04-2025,ST129,CU01696,PR0928,5,10415,17,Sankranti,Card
407,TXN000407,17-04-2025,ST291,CU04666,PR0128,3,5550,19,Diwali,Cash
408,TXN000408,18-07-2025,ST498,CU04236,PR0542,9,2538,5,Normal Day,UPI
409,TXN000409,13-09-2025,ST357,CU04648,PR0323,9,6078,40,Sankranti,UPI
410,TXN000410,06-06-2025,ST214,CU06414,PR0175,5,14329,2,Diwali,Cash
411,TXN000411,05-03-2025,ST268,CU06243,PR0617,10,1067,38,Normal Day,Card
412,TXN000412,28-04-2025,ST454,CU01594,PR0714,2,5974,48,Sankranti,UPI
413,TXN000413,05-03-2025,ST076,CU03509,PR0732,1,13793,22,Sankranti,UPI
414,TXN000414,21-03-2025,ST077,CU06015,PR0831,6,13031,26,Sankranti,Cash
415,TXN000415,11-01-2025,ST377,CU06554,PR0910,1,13184,9,Sankranti,Cash
416,TXN000416,19-08-2025,ST148,CU01844,PR0238,5,13250,2,Sankranti,Cash
417,TXN000417,01-10-2025,ST319,CU06957,PR0683,1,3314,47,Normal Day,UPI
418,TXN000418,09-08-2025,ST395,CU07723,PR0937,9,855,39,Normal Day,Card
419,TXN000419,27-08-2025,ST105,CU05351,PR0374,4,19739,1,Diwali,Cash
420,TXN000420,20-02-2025,ST203,CU01563,PR0408,1,10034,8,Sankranti,Cash
421,TXN000421,20-07-2025,ST305,CU08606,PR0076,9,4142,46,Normal Day,Cash
422,TXN000422,06-05-2025,ST121,CU05396,PR0009,6,16738,25,Diwali,UPI
423,TXN000423,15-01-2025,ST048,CU03386,PR0413,4,5512,27,Holi,Card
424,TXN000424,14-03-2025,ST330,CU05291,PR0987,9,4692,8,Sankranti,Card
425,TXN000425,26-11-2025,ST484,CU03854,PR0191,8,11130,36,Sankranti,Cash
426,TXN000426,25-06-2025,ST488,CU07073,PR0938,4,3350,12,Normal Day,Card
427,TXN000427,20-06-2025,ST319,CU04506,PR0457,3,3999,37,Holi,Cash
428,TXN000428,09-01-2025,ST015,CU08365,PR0550,8,2074,33,Normal Day,UPI
429,TXN000429,11-11-2025,ST280,CU07162,PR0147,1,4129,28,Holi,Card
430,TXN000430,05-05-2025,ST315,CU03775,PR0493,8,5615,48,Holi,Card
431,TXN000431,02-03-2025,ST317,CU07577,PR0379,1,4528,19,Sankranti,Cash
432,TXN000432,28-11-2025,ST363,CU08620,PR0280,2,9991,13,Sankranti,Cash
433,TXN000433,23-08-2025,ST094,CU06773,PR0414,2,6834,21,Holi,UPI
434,TXN000434,03-12-2025,ST125,CU06430,PR0808,6,13403,41,Diwali,UPI
435,TXN000435,17-04-2025,ST113,CU09834,PR0460,1,4841,6,Normal Day,UPI
436,TXN000436,13-08-2025,ST393,CU09235,PR0064,7,5411,14,Holi,Cash
437,TXN000437,14-06-2025,ST116,CU08872,PR0467,7,8668,34,Diwali,UPI
438,TXN000438,04-10-2025,ST094,CU06373,PR0392,3,6449,10,Holi,Card
439,TXN000439,20-07-2025,ST078,CU00324,PR0048,7,2364,19,Holi,Card
440,TXN000440,12-06-2025,ST107,CU02984,PR0266,4,7854,9,Diwali,Cash
441,TXN000441,06-12-2025,ST100,CU09595,PR0011,9,639,41,Normal Day,Card
442,TXN000442,16-12-2025,ST129,CU02226,PR0430,9,5596,5,Holi,Card
443,TXN000443,02-08-2025,ST269,CU06166,PR0320,4,18273,22,Diwali,Cash
444,TXN000444,01-08-2025,ST331,CU05949,PR0637,6,4053,33,Normal Day,Card
445,TXN000445,07-05-2025,ST161,CU01011,PR0600,3,9083,8,Holi,Card
446,TXN000446,18-05-2025,ST008,CU05011,PR0629,2,5647,39,Holi,Cash
447,TXN000447,10-11-2025,ST484,CU04659,PR0820,9,3366,31,Normal Day,UPI
448,TXN000448,10-08-2025,ST067,CU02385,PR0979,9,9787,7,Holi,Cash
449,TXN000449,13-01-2025,ST169,CU09579,PR0472,3,10067,17,Diwali,UPI
450,TXN000450,20-05-2025,ST482,CU00082,PR0428,10,2540,0,Normal Day,UPI
451,TXN000451,03-04-2025,ST043,CU09701,PR0116,5,4805,25,Normal Day,UPI
452,TXN000452,27-03-2025,ST231,CU07330,PR0286,8,9949,37,Diwali,UPI
453,TXN000453,05-05-2025,ST038,CU08767,PR0246,9,9380,43,Holi,Cash
454,TXN000454,03-04-2025,ST448,CU05316,PR0691,6,6623,33,Holi,Cash
455,TXN000455,15-06-2025,ST232,CU06703,PR0368,7,3761,33,Holi,Card
456,TXN000456,23-02-2025,ST436,CU00310,PR0497,9,436,14,Normal Day,Card
457,TXN000457,06-02-2025,ST291,CU03305,PR0159,4,739,14,Normal Day,UPI
458,TXN000458,26-08-2025,ST215,CU06297,PR0653,8,16179,13,Diwali,Cash
459,TXN000459,27-04-2025,ST413,CU00769,PR0558,1,8812,48,Diwali,Card
460,TXN000460,15-07-2025,ST241,CU07022,PR0788,2,19542,4,Diwali,Card
461,TXN000461,06-10-2025,ST092,CU06520,PR0262,5,3850,19,Holi,Cash
462,TXN000462,24-08-2025,ST098,CU06630,PR0255,5,6284,45,Holi,UPI
463,TXN000463,02-07-2025,ST099,CU01989,PR0815,8,16764,31,Diwali,UPI
464,TXN000464,01-11-2025,ST394,CU06715,PR0553,7,14384,6,Sankranti,Card
465,TXN000465,08-10-2025,ST054,CU00277,PR0567,5,2596,19,Normal Day,UPI
466,TXN000466,27-01-2025,ST207,CU01384,PR0225,5,3038,40,Normal Day,Card
467,TXN000467,27-01-2025,ST093,CU05752,PR0964,3,7397,25,Holi,UPI
468,TXN000468,25-01-2025,ST425,CU08214,PR0253,6,8718,44,Holi,UPI
469,TXN000469,11-12-2025,ST076,CU09971,PR0093,1,9298,9,Holi,UPI
470,TXN000470,16-04-2025,ST085,CU08871,PR0711,10,5238,16,Holi,UPI
471,TXN000471,22-10-2025,ST161,CU05724,PR0324,3,16089,47,Diwali,Card
472,TXN000472,24-12-2025,ST091,CU03994,PR0795,9,6298,2,Diwali,Card
473,TXN000473,09-03-2025,ST367,CU00594,PR0980,7,6770,18,Holi,Card
474,TXN000474,08-06-2025,ST263,CU01542,PR0051,9,3826,34,Normal Day,Cash
475,TXN000475,19-11-2025,ST144,CU06251,PR0733,6,1971,16,Normal Day,Cash
476,TXN000476,17-10-2025,ST225,CU06289,PR0525,4,4633,38,Normal Day,UPI
477,TXN000477,20-03-2025,ST011,CU08767,PR0755,8,2120,19,Holi,UPI
478,TXN000478,11-07-2025,ST434,CU06822,PR0811,7,882,21,Normal Day,UPI
479,TXN000479,15-05-2025,ST183,CU06562,PR0715,6,12654,47,Sankranti,Cash
480,TXN000480,17-02-2025,ST365,CU01813,PR0292,5,8791,23,Holi,Card
481,TXN000481,21-12-2025,ST419,CU06135,PR0080,8,9035,33,Diwali,UPI
482,TXN000482,10-01-2025,ST381,CU03146,PR0046,3,15367,35,Diwali,Cash
483,TXN000483,22-08-2025,ST359,CU01618,PR0625,7,7118,1,Sankranti,Card
484,TXN000484,01-06-2025,ST442,CU02103,PR0695,2,9234,1,Diwali,Card
485,TXN000485,24-07-2025,ST089,CU00992,PR0530,9,3327,4,Sankranti,UPI
486,TXN000486,09-02-2025,ST031,CU06927,PR0429,8,5918,4,Sankranti,UPI
487,TXN000487,12-05-2025,ST482,CU01336,PR0343,2,14117,14,Diwali,Cash
488,TXN000488,14-01-2025,ST413,CU03620,PR0988,6,4461,10,Normal Day,Card
489,TXN000489,08-12-2025,ST325,CU00892,PR0683,5,9993,18,Holi,UPI
490,TXN000490,10-12-2025,ST389,CU05757,PR0714,7,7671,21,Diwali,Card
491,TXN000491,18-12-2025,ST118,CU01330,PR0062,3,14486,46,Diwali,Card
492,TXN000492,17-03-2025,ST257,CU07631,PR0236,1,4908,18,Normal Day,UPI
493,TXN000493,19-11-2025,ST185,CU04972,PR0514,4,10060,17,Diwali,Card
494,TXN000494,12-05-2025,ST432,CU05983,PR0503,8,6011,30,Sankranti,Card
495,TXN000495,16-02-2025,ST382,CU08618,PR0375,4,9717,10,Diwali,Cash
496,TXN000496,16-07-2025,ST061,CU04947,PR0317,7,2039,34,Normal Day,UPI
497,TXN000497,04-06-2025,ST352,CU01549,PR0128,10,5574,27,Diwali,UPI
498,TXN000498,04-04-2025,ST025,CU02780,PR0991,2,8359,44,Diwali,Cash
499,TXN000499,06-07-2025,ST344,CU06020,PR0514,5,2801,36,Normal Day,UPI
500,TXN000500,28-11-2025,ST466,CU04186,PR0971,6,7045,38,Sankranti,Cash
501,TXN000501,16-09-2025,ST343,CU06817,PR0400,1,14481,42,Diwali,UPI
502,TXN000502,22-06-2025,ST228,CU07536,PR0007,3,3030,50,Sankranti,UPI
503,TXN000503,28-06-2025,ST407,CU04573,PR0477,5,4080,43,Normal Day,Cash
504,TXN000504,05-09-2025,ST436,CU01327,PR0651,10,8550,47,Holi,Cash
505,TXN000505,04-12-2025,ST018,CU09534,PR0006,8,8544,7,Holi,UPI
506,TXN000506,21-12-2025,ST189,CU08318,PR0054,5,1685,12,Normal Day,UPI
507,TXN000507,18-03-2025,ST097,CU00785,PR0245,5,5555,42,Sankranti,Cash
508,TXN000508,18-03-2025,ST202,CU05060,PR0197,7,9899,15,Holi,UPI
509,TXN000509,05-01-2025,ST119,CU01647,PR0164,4,4651,10,Normal Day,Cash
510,TXN000510,22-03-2025,ST198,CU06018,PR0147,9,3768,26,Sankranti,Card
511,TXN000511,25-11-2025,ST478,CU05246,PR0766,8,4843,43,Normal Day,Card
512,TXN000512,20-08-2025,ST025,CU00314,PR0424,7,11905,38,Sankranti,UPI
513,TXN000513,26-08-2025,ST025,CU00303,PR0266,6,6410,13,Holi,Card
514,TXN000514,14-07-2025,ST077,CU04158,PR0205,10,8654,32,Sankranti,Cash
515,TXN000515,17-04-2025,ST411,CU02171,PR0292,1,5023,4,Holi,UPI
516,TXN000516,16-12-2025,ST434,CU03807,PR0837,4,9514,1,Diwali,Card
517,TXN000517,27-02-2025,ST365,CU04332,PR0050,2,2789,45,Normal Day,UPI
518,TXN000518,14-07-2025,ST462,CU03243,PR0180,9,11590,18,Diwali,Card
519,TXN000519,28-11-2025,ST150,CU04678,PR0523,1,3328,0,Sankranti,UPI
520,TXN000520,08-01-2025,ST443,CU03394,PR0298,4,9898,1,Holi,Card
521,TXN000521,17-04-2025,ST049,CU09799,PR0516,6,9785,37,Diwali,UPI
522,TXN000522,10-11-2025,ST284,CU06356,PR0118,5,7692,41,Diwali,UPI
523,TXN000523,20-12-2025,ST234,CU04055,PR0608,8,7196,43,Diwali,Cash
524,TXN000524,16-01-2025,ST456,CU05404,PR0135,5,6942,45,Diwali,UPI
525,TXN000525,07-10-2025,ST366,CU09629,PR0202,8,6541,41,Holi,Card
526,TXN000526,23-03-2025,ST212,CU05897,PR0619,8,9645,23,Sankranti,UPI
527,TXN000527,03-06-2025,ST474,CU06012,PR0612,6,14144,39,Diwali,Card
528,TXN000528,23-09-2025,ST420,CU08506,PR0362,8,556,19,Normal Day,UPI
529,TXN000529,23-10-2025,ST448,CU09110,PR0390,10,7285,0,Holi,UPI
530,TXN000530,15-07-2025,ST369,CU08783,PR0356,3,5032,20,Diwali,Cash
531,TXN000531,22-07-2025,ST279,CU03332,PR0659,10,4027,17,Normal Day,Cash
532,TXN000532,23-05-2025,ST457,CU01877,PR0418,3,18384,50,Diwali,Cash
533,TXN000533,10-01-2025,ST135,CU00452,PR0231,7,7874,8,Diwali,Cash
534,TXN000534,10-03-2025,ST394,CU01837,PR0719,10,2787,13,Normal Day,UPI
535,TXN000535,01-09-2025,ST413,CU02235,PR0172,7,4257,42,Holi,Cash
536,TXN000536,16-04-2025,ST378,CU04990,PR0556,8,8194,9,Holi,UPI
537,TXN000537,13-10-2025,ST470,CU01288,PR0328,7,2054,10,Holi,UPI
538,TXN000538,22-04-2025,ST273,CU03552,PR0174,6,4231,1,Holi,Cash
539,TXN000539,07-05-2025,ST353,CU01170,PR0102,7,9210,30,Holi,Card
540,TXN000540,08-02-2025,ST113,CU09624,PR0793,3,1146,17,Normal Day,UPI
541,TXN000541,10-02-2025,ST095,CU01588,PR0005,1,11039,33,Diwali,Cash
542,TXN000542,16-08-2025,ST003,CU03285,PR0813,9,3323,28,Sankranti,UPI
543,TXN000543,09-09-2025,ST057,CU06409,PR0597,4,6341,32,Sankranti,Cash
544,TXN000544,02-02-2025,ST125,CU05390,PR0013,2,16067,39,Diwali,Card
545,TXN000545,08-11-2025,ST409,CU00905,PR0849,10,11514,32,Diwali,UPI
546,TXN000546,22-09-2025,ST445,CU01343,PR0292,3,9912,25,Diwali,UPI
547,TXN000547,05-12-2025,ST177,CU07577,PR0639,3,1678,37,Normal Day,UPI
548,TXN000548,12-08-2025,ST224,CU09997,PR0597,7,4304,50,Sankranti,UPI
549,TXN000549,18-08-2025,ST036,CU04941,PR0836,4,19243,45,Diwali,Cash
550,TXN000550,28-01-2025,ST251,CU08711,PR0560,5,2845,46,Holi,Cash
551,TXN000551,10-08-2025,ST465,CU01912,PR0874,8,8724,16,Sankranti,UPI
552,TXN000552,20-03-2025,ST476,CU03866,PR0759,4,14525,37,Diwali,Card
553,TXN000553,26-06-2025,ST014,CU05860,PR0096,5,2049,23,Normal Day,Card
554,TXN000554,23-10-2025,ST453,CU08283,PR0267,6,14050,20,Sankranti,UPI
555,TXN000555,13-01-2025,ST344,CU06075,PR0843,2,1792,10,Normal Day,Cash
556,TXN000556,12-10-2025,ST417,CU05719,PR0503,4,4505,11,Normal Day,Cash
557,TXN000557,18-05-2025,ST334,CU01194,PR0071,5,265,35,Normal Day,UPI
558,TXN000558,12-05-2025,ST298,CU00358,PR0634,2,11646,15,Diwali,Cash
559,TXN000559,01-03-2025,ST375,CU05759,PR0019,5,10033,39,Diwali,UPI
560,TXN000560,06-04-2025,ST212,CU02303,PR0580,8,9173,16,Diwali,Cash
561,TXN000561,24-10-2025,ST098,CU09103,PR0330,8,14610,20,Sankranti,UPI
562,TXN000562,25-11-2025,ST276,CU02116,PR0427,6,8507,32,Diwali,Cash
563,TXN000563,04-06-2025,ST351,CU04293,PR0816,5,3779,21,Normal Day,Cash
564,TXN000564,28-12-2025,ST274,CU07659,PR0945,10,4911,32,Holi,Cash
565,TXN000565,21-06-2025,ST428,CU04924,PR0263,2,11039,38,Sankranti,Card
566,TXN000566,01-10-2025,ST211,CU09983,PR0399,3,9013,40,Diwali,UPI
567,TXN000567,10-12-2025,ST295,CU01673,PR0604,7,6497,6,Holi,Cash
568,TXN000568,22-02-2025,ST103,CU01986,PR0244,2,9666,24,Holi,Card
569,TXN000569,04-05-2025,ST481,CU06553,PR0209,6,4779,18,Sankranti,Cash
570,TXN000570,08-10-2025,ST216,CU06337,PR0390,2,16841,38,Diwali,Cash
571,TXN000571,04-12-2025,ST296,CU04554,PR0014,4,9946,9,Diwali,Card
572,TXN000572,20-10-2025,ST284,CU03959,PR0031,8,16227,38,Diwali,Cash
573,TXN000573,14-02-2025,ST233,CU04101,PR0924,4,15451,10,Diwali,Cash
574,TXN000574,22-12-2025,ST251,CU02734,PR0628,10,14621,10,Sankranti,UPI
575,TXN000575,17-08-2025,ST145,CU05708,PR0528,4,512,9,Normal Day,Cash
576,TXN000576,12-08-2025,ST277,CU07146,PR0525,1,2281,48,Normal Day,UPI
577,TXN000577,20-06-2025,ST230,CU03556,PR0195,3,13630,34,Sankranti,Card
578,TXN000578,17-04-2025,ST203,CU00100,PR0565,7,10783,22,Diwali,Cash
579,TXN000579,06-06-2025,ST441,CU05286,PR0981,2,4445,20,Sankranti,Card
580,TXN000580,07-03-2025,ST001,CU09225,PR0205,7,5661,50,Holi,Card
581,TXN000581,19-11-2025,ST263,CU00770,PR0351,5,1502,28,Normal Day,UPI
582,TXN000582,12-01-2025,ST367,CU00051,PR0903,7,8536,17,Holi,UPI
583,TXN000583,23-12-2025,ST168,CU08080,PR0410,10,1783,35,Normal Day,UPI
584,TXN000584,07-11-2025,ST026,CU05424,PR0333,9,9377,7,Diwali,Cash
585,TXN000585,13-08-2025,ST290,CU05772,PR0005,1,6910,18,Holi,Cash
586,TXN000586,26-04-2025,ST070,CU04526,PR0468,7,3633,24,Holi,UPI
587,TXN000587,26-06-2025,ST079,CU01113,PR0404,10,8566,24,Diwali,Card
588,TXN000588,07-01-2025,ST213,CU08716,PR0811,2,4295,42,Holi,Cash
589,TXN000589,02-04-2025,ST076,CU05460,PR0179,3,974,48,Normal Day,Card
590,TXN000590,09-06-2025,ST210,CU03918,PR0418,1,16792,39,Diwali,UPI
591,TXN000591,10-12-2025,ST491,CU02175,PR0932,6,1740,45,Normal Day,Card
592,TXN000592,24-03-2025,ST067,CU06764,PR0783,8,5322,5,Holi,UPI
593,TXN000593,03-01-2025,ST477,CU01596,PR0795,3,2204,29,Holi,Cash
594,TXN000594,15-12-2025,ST231,CU03237,PR0934,3,3425,21,Holi,UPI
595,TXN000595,23-03-2025,ST389,CU06816,PR0645,4,4282,37,Normal Day,UPI
596,TXN000596,24-05-2025,ST335,CU09655,PR0920,4,5158,21,Sankranti,Card
597,TXN000597,20-08-2025,ST128,CU02921,PR0987,6,9532,14,Holi,Cash
598,TXN000598,18-10-2025,ST354,CU08011,PR0843,1,3020,47,Holi,Card
599,TXN000599,08-09-2025,ST367,CU00691,PR0731,10,6677,19,Sankranti,Card
600,TXN000600,23-11-2025,ST064,CU02150,PR0792,6,14007,40,Sankranti,Card
601,TXN000601,07-12-2025,ST041,CU02991,PR0154,3,13657,37,Sankranti,Card
602,TXN000602,09-04-2025,ST383,CU02291,PR0685,6,112,16,Normal Day,UPI
603,TXN000603,28-09-2025,ST415,CU08867,PR0607,5,6469,19,Holi,UPI
604,TXN000604,19-12-2025,ST217,CU06772,PR0392,4,3720,26,Normal Day,Cash
605,TXN000605,18-06-2025,ST178,CU00493,PR0899,10,393,38,Normal Day,UPI
606,TXN000606,17-06-2025,ST451,CU02362,PR0136,9,4181,23,Normal Day,Card
607,TXN000607,27-09-2025,ST074,CU01266,PR0222,3,4443,1,Holi,Card
608,TXN000608,14-10-2025,ST438,CU06856,PR0811,3,7866,49,Holi,Cash
609,TXN000609,06-04-2025,ST273,CU01787,PR0081,1,5008,6,Holi,Cash
610,TXN000610,03-12-2025,ST317,CU00925,PR0351,4,11048,26,Sankranti,Cash
611,TXN000611,15-04-2025,ST133,CU03183,PR0430,8,445,17,Normal Day,Card
612,TXN000612,16-08-2025,ST030,CU00387,PR0910,8,6859,26,Holi,UPI
613,TXN000613,04-05-2025,ST259,CU04671,PR0179,5,10632,16,Diwali,UPI
614,TXN000614,06-02-2025,ST298,CU09673,PR0779,7,8167,20,Diwali,Card
615,TXN000615,11-07-2025,ST315,CU03902,PR0562,5,3883,47,Sankranti,UPI
616,TXN000616,19-08-2025,ST158,CU00487,PR0858,6,4290,23,Holi,Cash
617,TXN000617,14-12-2025,ST400,CU05117,PR0701,10,3657,28,Sankranti,Card
618,TXN000618,01-07-2025,ST463,CU05818,PR0911,7,8023,19,Sankranti,Card
619,TXN000619,06-03-2025,ST246,CU06519,PR0467,6,2686,19,Normal Day,Cash
