Customer_ID,Age_group,Gender,Loyality_Status
CU00842,18-25,Male,Gold
CU00843,18-25,Male,Non-Member
CU00844,36-45,Male,Silver
CU00845,46-60,Male,Gold
CU00846,18-25,Male,Non-Member
CU00847,26-35,Female,Non-Member
CU00848,26-35,Male,Gold
CU00849,18-25,Female,Bronze
CU00850,36-45,Male,Bronze
CU00851,46-60,Male,Gold
CU00852,46-60,Male,Silver
CU00853,36-45,Female,Bronze
CU00854,18-25,Female,Bronze
CU00855,36-45,Female,Non-Member
CU00856,36-45,Female,Bronze
CU00857,46-60,Female,Non-Member
CU00858,60+,Male,Gold
CU00859,36-45,Male,Silver
CU00860,18-25,Male,Silver
CU00861,36-45,Male,Non-Member
CU00862,36-45,Female,Bronze
CU00863,60+,Male,Bronze
CU00864,60+,Female,Bronze
CU00865,36-45,Female,Gold
CU00866,36-45,Female,Bronze
CU00867,18-25,Female,Silver
CU00868,60+,Female,Silver
CU00869,36-45,Female,Gold
CU00870,26-35,Male,Silver
CU00871,46-60,Female,Silver
CU00872,26-35,Female,Silver
CU00873,46-60,Female,Gold
CU00874,36-45,Male,Bronze
CU00875,46-60,Female,Non-Member
CU00876,26-35,Male,Gold
CU00877,36-45,Female,Bronze
CU00878,18-25,Male,Non-Member
CU00879,36-45,Female,Gold
CU00880,26-35,Female,Bronze
CU00881,46-60,Male,Silver
CU00882,18-25,Female,Bronze
CU00883,26-35,Male,Silver
CU00884,46-60,Male,Gold
CU00885,26-35,Male,Gold
CU00886,36-45,Male,Silver
CU00887,60+,Female,Non-Member
CU00888,46-60,Female,Gold
CU00889,26-35,Male,Gold
CU00890,36-45,Female,Bronze
CU00891,36-45,Male,Non-Member
CU00892,46-60,Female,Non-Member
CU00893,36-45,Male,Non-Member
CU00894,60+,Male,Non-Member
CU00895,18-25,Female,Bronze
CU00896,26-35,Male,Gold
CU00897,36-45,Female,Gold
CU00898,18-25,Female,Silver
CU00899,36-45,Male,Bronze
CU00900,46-60,Female,Gold
CU00901,26-35,Female,Gold
CU00902,60+,Male,Bronze
CU00903,18-25,Female,Silver
CU00904,18-25,Female,Gold
CU00905,60+,Male,Non-Member
CU00906,26-35,Male,Bronze
CU00907,60+,Female,Bronze
CU00908,36-45,Male,Silver
CU00909,46-60,Female,Silver
CU00910,60+,Male,Gold
CU00911,46-60,Female,Gold
CU00912,36-45,Female,Silver
CU00913,46-60,Female,Bronze
CU00914,26-35,Female,Non-Member
CU00915,60+,Male,Gold
CU00916,60+,Female,Non-Member
CU00917,60+,Female,Gold
CU00918,26-35,Female,Silver
CU00919,26-35,Female,Bronze
CU00920,36-45,Male,Silver
CU00921,26-35,Male,Gold
CU00922,18-25,Female,Bronze
CU00923,36-45,Male,Silver
CU00924,60+,Female,Silver
CU00925,18-25,Female,Non-Member
CU00926,36-45,Female,Silver
CU00927,60+,Male,Bronze
CU00928,36-45,Female,Bronze
CU00929,18-25,Female,Gold
CU00930,26-35,Male,Gold
CU00931,36-45,Male,Non-Member
CU00932,46-60,Male,Bronze
CU00933,46-60,Male,Non-Member
CU00934,18-25,Male,Non-Member
CU00935,26-35,Female,Bronze
CU00936,36-45,Female,Gold
CU00937,46-60,Male,Gold
CU00938,36-45,Female,Non-Member
CU00939,26-35,Female,Non-Member
CU00940,26-35,Female,Bronze
CU00941,36-45,Female,Gold
CU00942,36-45,Male,Silver
CU00943,26-35,Female,Non-Member
CU00944,18-25,Female,Non-Member
CU00945,18-25,Female,Non-Member
CU00946,60+,Male,Gold
CU00947,46-60,Female,Gold
CU00948,36-45,Male,Non-Member
CU00949,18-25,Male,Gold
CU00950,46-60,Female,Silver
CU00951,36-45,Female,Non-Member
CU00952,26-35,Female,Bronze
CU00953,36-45,Male,Bronze
CU00954,46-60,Male,Non-Member
CU00955,60+,Male,Silver
CU00956,36-45,Female,Silver
CU00957,36-45,Male,Non-Member
CU00958,26-35,Male,Bronze
CU00959,26-35,Female,Bronze
CU00960,46-60,Female,Silver
CU00961,18-25,Male,Bronze
CU00962,46-60,Female,Non-Member
CU00963,18-25,Male,Gold
CU00964,60+,Male,Gold
CU00965,18-25,Female,Non-Member
CU00966,60+,Male,Bronze
CU00967,46-60,Female,Bronze
CU00968,26-35,Female,Silver
CU00969,18-25,Female,Bronze
CU00970,46-60,Female,Non-Member
CU00971,36-45,Male,Bronze
CU00972,26-35,Female,Gold
CU00973,36-45,Male,Gold
CU00974,26-35,Female,Gold
CU00975,36-45,Male,Non-Member
CU00976,46-60,Male,Gold
CU00977,36-45,Female,Non-Member
CU00978,60+,Female,Bronze
CU00979,36-45,Male,Silver
CU00980,36-45,Female,Gold
CU00981,60+,Male,Bronze
CU00982,46-60,Male,Gold
CU00983,46-60,Female,Non-Member
CU00984,36-45,Male,Silver
CU00985,60+,Female,Silver
CU00986,26-35,Male,Gold
CU00987,18-25,Male,Non-Member
CU00988,46-60,Male,Non-Member
CU00989,60+,Male,Gold
CU00990,46-60,Male,Gold
CU00991,36-45,Male,Non-Member
CU00992,26-35,Female,Gold
CU00993,18-25,Male,Gold
CU00994,18-25,Male,Bronze
CU00995,60+,Male,Silver
CU00996,36-45,Female,Gold
CU00997,18-25,Male,Silver
CU00998,18-25,Male,Gold
CU00999,26-35,Male,Bronze
CU01000,18-25,Female,Non-Member
CU01001,46-60,Male,Silver
CU01002,36-45,Female,Non-Member
CU01003,60+,Female,Non-Member
CU01004,36-45,Male,Bronze
CU01005,36-45,Female,Bronze
CU01006,60+,Female,Gold
CU01007,18-25,Male,Silver
CU01008,26-35,Male,Silver
CU01009,60+,Male,Silver
CU01010,60+,Male,Bronze
CU01011,18-25,Male,Non-Member
CU01012,36-45,Female,Silver
CU01013,26-35,Male,Silver
CU01014,60+,Female,Bronze
CU01015,60+,Female,Silver
CU01016,36-45,Female,Non-Member
CU01017,36-45,Male,Gold
CU01018,46-60,Male,Silver
CU01019,26-35,Male,Silver
CU01020,26-35,Female,Gold
CU01021,26-35,Male,Non-Member
CU01022,26-35,Female,Silver
CU01023,36-45,Female,Silver
CU01024,46-60,Female,Bronze
CU01025,36-45,Female,Silver
CU01026,18-25,Male,Non-Member
CU01027,60+,Male,Bronze
CU01028,26-35,Male,Bronze
CU01029,18-25,Female,Silver
CU01030,46-60,Female,Gold
CU01031,36-45,Male,Bronze
CU01032,26-35,Female,Non-Member
CU01033,26-35,Female,Gold
CU01034,36-45,Male,Non-Member
CU01035,18-25,Male,Bronze
CU01036,46-60,Male,Bronze
CU01037,36-45,Male,Bronze
CU01038,60+,Female,Gold
CU01039,18-25,Male,Non-Member
CU01040,36-45,Female,Non-Member
CU01041,46-60,Male,Gold
CU01042,26-35,Female,Silver
CU01043,46-60,Male,Gold
CU01044,26-35,Female,Gold
CU01045,26-35,Male,Non-Member
CU01046,36-45,Female,Gold
CU01047,36-45,Male,Silver
CU01048,36-45,Male,Gold
CU01049,18-25,Female,Gold
CU01050,60+,Male,Gold
CU01051,26-35,Male,Gold
CU01052,18-25,Female,Silver
CU01053,46-60,Female,Bronze
CU01054,60+,Female,Non-Member
CU01055,60+,Female,Silver
CU01056,18-25,Female,Bronze
CU01057,26-35,Female,Bronze
CU01058,26-35,Female,Silver
CU01059,46-60,Female,Gold
CU01060,46-60,Female,Gold
CU01061,36-45,Male,Silver
CU01062,26-35,Female,Gold
CU01063,36-45,Female,Non-Member
CU01064,26-35,Male,Silver
CU01065,26-35,Female,Non-Member
CU01066,60+,Female,Non-Member
CU01067,60+,Female,Silver
CU01068,26-35,Female,Non-Member
CU01069,18-25,Female,Non-Member
CU01070,46-60,Female,Gold
CU01071,18-25,Female,Silver
CU01072,18-25,Female,Non-Member
CU01073,60+,Female,Bronze
CU01074,36-45,Male,Non-Member
CU01075,46-60,Male,Silver
CU01076,36-45,Male,Non-Member
CU01077,18-25,Male,Bronze
CU01078,36-45,Female,Bronze
CU01079,46-60,Female,Non-Member
CU01080,18-25,Male,Non-Member
CU01081,36-45,Female,Gold
CU01082,60+,Male,Silver
CU01083,36-45,Female,Silver
CU01084,36-45,Female,Gold
CU01085,26-35,Male,Bronze
CU01086,26-35,Female,Silver
CU01087,46-60,Female,Silver
CU01088,26-35,Female,Gold
CU01089,26-35,Female,Non-Member
CU01090,18-25,Male,Silver
CU01091,18-25,Female,Gold
CU01092,18-25,Male,Non-Member
CU01093,60+,Female,Bronze
CU01094,18-25,Male,Gold
CU01095,46-60,Male,Silver
CU01096,26-35,Female,Bronze
CU01097,46-60,Male,Gold
CU01098,46-60,Female,Silver
CU01099,18-25,Female,Gold
CU01100,18-25,Male,Bronze
CU01101,60+,Male,Silver
CU01102,60+,Male,Bronze
CU01103,36-45,Female,Non-Member
CU01104,26-35,Female,Non-Member
CU01105,26-35,Female,Gold
CU01106,26-35,Male,Silver
CU01107,18-25,Female,Bronze
CU01108,26-35,Female,Bronze
CU01109,26-35,Female,Non-Member
CU01110,60+,Female,Silver
CU01111,26-35,Female,Gold
CU01112,46-60,Male,Silver
CU01113,26-35,Female,Gold
CU01114,18-25,Female,Silver
CU01115,18-25,Female,Silver
CU01116,46-60,Female,Bronze
CU01117,46-60,Male,Non-Member
CU01118,26-35,Male,Bronze
CU01119,36-45,Male,Gold
CU01120,26-35,Male,Silver
CU01121,60+,Male,Non-Member
CU01122,36-45,Male,Bronze
CU01123,26-35,Male,Bronze
CU01124,60+,Male,Gold
CU01125,26-35,Female,Bronze
CU01126,18-25,Male,Gold
CU01127,60+,Female,Non-Member
CU01128,26-35,Female,Bronze
CU01129,26-35,Male,Bronze
CU01130,26-35,Male,Silver
CU01131,60+,Female,Bronze
CU01132,46-60,Male,Gold
CU01133,36-45,Male,Silver
CU01134,26-35,Male,Non-Member
CU01135,18-25,Male,Gold
CU01136,26-35,Female,Bronze
CU01137,36-45,Male,Silver
CU01138,60+,Male,Gold
CU01139,26-35,Female,Gold
CU01140,36-45,Female,Non-Member
CU01141,46-60,Male,Silver
CU01142,60+,Male,Non-Member
CU01143,46-60,Female,Non-Member
CU01144,26-35,Female,Gold
CU01145,60+,Male,Bronze
CU01146,36-45,Female,Silver
CU01147,36-45,Female,Silver
CU01148,60+,Male,Bronze
CU01149,46-60,Female,Gold
CU01150,60+,Male,Non-Member
CU01151,36-45,Male,Gold
CU01152,18-25,Female,Silver
CU01153,26-35,Female,Silver
CU01154,60+,Male,Gold
CU01155,26-35,Female,Bronze
CU01156,26-35,Male,Non-Member
CU01157,18-25,Male,Silver
CU01158,46-60,Male,Bronze
CU01159,26-35,Female,Bronze
CU01160,18-25,Male,Silver
CU01161,18-25,Male,Gold
CU01162,46-60,Male,Bronze
CU01163,60+,Male,Gold
CU01164,26-35,Male,Silver
CU01165,26-35,Female,Gold
CU01166,26-35,Female,Gold
CU01167,60+,Male,Bronze
CU01168,36-45,Male,Bronze
CU01169,46-60,Male,Silver
CU01170,60+,Male,Silver
CU01171,36-45,Male,Gold
CU01172,60+,Female,Gold
CU01173,18-25,Male,Bronze
CU01174,60+,Female,Gold
CU01175,46-60,Male,Bronze
CU01176,26-35,Female,Silver
CU01177,18-25,Female,Non-Member
CU01178,36-45,Male,Non-Member
CU01179,60+,Female,Non-Member
CU01180,46-60,Female,Non-Member
CU01181,18-25,Female,Non-Member
CU01182,60+,Male,Gold
CU01183,26-35,Female,Gold
CU01184,36-45,Female,Non-Member
CU01185,26-35,Male,Non-Member
CU01186,46-60,Male,Bronze
CU01187,46-60,Female,Non-Member
CU01188,26-35,Female,Bronze
CU01189,18-25,Female,Non-Member
CU01190,36-45,Female,Non-Member
CU01191,26-35,Male,Non-Member
CU01192,36-45,Male,Gold
CU01193,18-25,Male,Silver
CU01194,18-25,Male,Silver
CU01195,60+,Female,Silver
CU01196,60+,Female,Non-Member
CU01197,18-25,Male,Silver
CU01198,26-35,Male,Bronze
CU01199,36-45,Female,Bronze
CU01200,18-25,Male,Non-Member
CU01201,26-35,Female,Gold
CU01202,26-35,Female,Non-Member
CU01203,36-45,Male,Gold
CU01204,46-60,Male,Silver
CU01205,36-45,Male,Non-Member
CU01206,60+,Female,Non-Member
CU01207,46-60,Male,Gold
CU01208,18-25,Male,Bronze
CU01209,26-35,Female,Bronze
CU01210,18-25,Female,Non-Member
CU01211,36-45,Male,Gold
CU01212,60+,Female,Silver
CU01213,36-45,Male,Bronze
CU01214,18-25,Male,Silver
CU01215,60+,Female,Silver
CU01216,46-60,Male,Non-Member
CU01217,60+,Female,Bronze
CU01218,36-45,Male,Gold
CU01219,36-45,Female,Non-Member
CU01220,36-45,Male,Non-Member
CU01221,36-45,Male,Bronze
CU01222,36-45,Male,Gold
CU01223,60+,Female,Non-Member
CU01224,18-25,Male,Bronze
CU01225,26-35,Female,Gold
CU01226,46-60,Male,Silver
CU01227,36-45,Male,Bronze
CU01228,18-25,Female,Non-Member
CU01229,60+,Female,Gold
CU01230,60+,Female,Bronze
CU01231,18-25,Male,Silver
CU01232,46-60,Female,Silver
CU01233,36-45,Female,Bronze
CU01234,26-35,Male,Silver
CU01235,46-60,Male,Bronze
CU01236,60+,Female,Silver
CU01237,18-25,Female,Bronze
CU01238,26-35,Female,Bronze
CU01239,26-35,Male,Non-Member
CU01240,18-25,Male,Silver
CU01241,60+,Male,Gold
CU01242,18-25,Male,Bronze
CU01243,46-60,Male,Non-Member
CU01244,18-25,Female,Gold
CU01245,36-45,Male,Silver
CU01246,36-45,Female,Bronze
CU01247,18-25,Male,Bronze
CU01248,36-45,Female,Bronze
CU01249,26-35,Male,Non-Member
CU01250,26-35,Female,Gold
CU01251,36-45,Male,Bronze
CU01252,46-60,Male,Gold
CU01253,36-45,Male,Silver
CU01254,36-45,Male,Non-Member
CU01255,18-25,Female,Non-Member
CU01256,60+,Female,Non-Member
CU01257,60+,Female,Silver
CU01258,18-25,Male,Silver
CU01259,26-35,Female,Non-Member
CU01260,60+,Female,Silver
CU01261,18-25,Female,Bronze
CU01262,26-35,Female,Gold
CU01263,26-35,Male,Bronze
CU01264,18-25,Male,Non-Member
CU01265,60+,Female,Non-Member
CU01266,36-45,Female,Non-Member
CU01267,36-45,Male,Silver
CU01268,60+,Female,Bronze
CU01269,26-35,Female,Gold
CU01270,18-25,Male,Non-Member
CU01271,18-25,Female,Silver
CU01272,26-35,Male,Gold
CU01273,60+,Female,Gold
CU01274,18-25,Female,Non-Member
CU01275,18-25,Male,Non-Member
CU01276,26-35,Male,Gold
CU01277,46-60,Male,Non-Member
CU01278,26-35,Female,Bronze
CU01279,46-60,Female,Non-Member
CU01280,26-35,Male,Bronze
CU01281,36-45,Female,Non-Member
CU01282,46-60,Female,Gold
CU01283,46-60,Male,Silver
CU01284,26-35,Female,Non-Member
CU01285,46-60,Male,Gold
CU01286,46-60,Female,Silver
CU01287,18-25,Male,Gold
CU01288,36-45,Female,Non-Member
CU01289,36-45,Female,Non-Member
CU01290,26-35,Female,Non-Member
CU01291,46-60,Male,Gold
CU01292,18-25,Female,Silver
CU01293,18-25,Male,Gold
CU01294,60+,Female,Gold
CU01295,46-60,Male,Bronze
CU01296,60+,Male,Silver
CU01297,60+,Male,Silver
CU01298,26-35,Male,Non-Member
CU01299,46-60,Male,Gold
CU01300,46-60,Male,Gold
CU01301,26-35,Male,Non-Member
CU01302,18-25,Male,Bronze
CU01303,36-45,Male,Non-Member
CU01304,36-45,Male,Gold
CU01305,26-35,Female,Bronze
CU01306,60+,Female,Bronze
CU01307,46-60,Female,Bronze
CU01308,46-60,Male,Gold
CU01309,26-35,Female,Bronze
CU01310,36-45,Male,Silver
CU01311,26-35,Male,Gold
CU01312,18-25,Male,Gold
CU01313,60+,Female,Silver
CU01314,26-35,Male,Gold
CU01315,18-25,Male,Gold
CU01316,36-45,Male,Bronze
CU01317,46-60,Male,Silver
CU01318,18-25,Female,Gold
CU01319,60+,Male,Non-Member
CU01320,18-25,Female,Gold
CU01321,18-25,Female,Bronze
CU01322,36-45,Female,Bronze
CU01323,46-60,Female,Gold
CU01324,46-60,Male,Silver
CU01325,26-35,Male,Bronze
CU01326,60+,Male,Bronze
CU01327,60+,Female,Non-Member
CU01328,46-60,Male,Silver
CU01329,36-45,Female,Silver
CU01330,60+,Female,Silver
CU01331,46-60,Female,Non-Member
CU01332,26-35,Male,Silver
CU01333,26-35,Male,Gold
CU01334,46-60,Male,Non-Member
CU01335,26-35,Female,Silver
CU01336,36-45,Female,Gold
CU01337,46-60,Male,Gold
CU01338,18-25,Female,Bronze
CU01339,26-35,Female,Bronze
CU01340,36-45,Female,Non-Member
CU01341,46-60,Female,Non-Member
CU01342,60+,Female,Silver
CU01343,46-60,Male,Gold
CU01344,26-35,Male,Silver
CU01345,46-60,Female,Bronze
CU01346,60+,Male,Non-Member
CU01347,18-25,Male,Non-Member
CU01348,46-60,Male,Gold
CU01349,60+,Male,Bronze
CU01350,26-35,Male,Non-Member
CU01351,60+,Female,Silver
CU01352,46-60,Male,Non-Member
CU01353,46-60,Female,Gold
CU01354,46-60,Female,Non-Member
CU01355,46-60,Female,Non-Member
CU01356,18-25,Male,Silver
CU01357,36-45,Female,Bronze
CU01358,26-35,Female,Bronze
CU01359,18-25,Male,Silver
CU01360,18-25,Female,Gold
CU01361,36-45,Female,Bronze
CU01362,18-25,Female,Gold
CU01363,60+,Female,Bronze
CU01364,36-45,Male,Bronze
CU01365,60+,Male,Gold
CU01366,18-25,Female,Bronze
CU01367,46-60,Female,Silver
CU01368,60+,Male,Non-Member
CU01369,60+,Female,Gold
CU01370,36-45,Male,Gold
CU01371,18-25,Female,Bronze
CU01372,18-25,Female,Silver
CU01373,36-45,Male,Gold
CU01374,46-60,Female,Silver
CU01375,36-45,Male,Gold
CU01376,26-35,Female,Silver
CU01377,60+,Male,Non-Member
CU01378,18-25,Male,Gold
CU01379,26-35,Male,Non-Member
CU01380,26-35,Female,Gold
CU01381,26-35,Male,Bronze
CU01382,18-25,Male,Gold
CU01383,46-60,Male,Gold
CU01384,18-25,Male,Gold
CU01385,26-35,Male,Gold
CU01386,18-25,Male,Bronze
CU01387,46-60,Female,Non-Member
CU01388,46-60,Male,Bronze
CU01389,36-45,Male,Bronze
CU01390,46-60,Female,Non-Member
CU01391,60+,Male,Non-Member
CU01392,36-45,Female,Non-Member
CU01393,18-25,Male,Gold
CU01394,36-45,Female,Silver
CU01395,46-60,Female,Gold
CU01396,46-60,Male,Non-Member
CU01397,26-35,Female,Non-Member
CU01398,26-35,Female,Gold
CU01399,36-45,Male,Non-Member
CU01400,36-45,Male,Non-Member
CU01401,36-45,Male,Non-Member
CU01402,36-45,Female,Non-Member
CU01403,36-45,Male,Non-Member
CU01404,46-60,Male,Bronze
CU01405,18-25,Male,Gold
CU01406,60+,Female,Bronze
CU01407,46-60,Male,Bronze
CU01408,18-25,Female,Bronze
CU01409,36-45,Female,Non-Member
CU01410,46-60,Female,Non-Member
CU01411,18-25,Male,Silver
CU01412,18-25,Male,Bronze
CU01413,26-35,Female,Silver
CU01414,46-60,Male,Bronze
CU01415,26-35,Male,Silver
CU01416,18-25,Male,Gold
CU01417,18-25,Male,Non-Member
CU01418,26-35,Male,Silver
CU01419,60+,Female,Gold
CU01420,60+,Male,Non-Member
CU01421,46-60,Female,Silver
CU01422,26-35,Female,Silver
CU01423,26-35,Male,Gold
CU01424,60+,Female,Gold
CU01425,18-25,Male,Silver
CU01426,18-25,Female,Non-Member
CU01427,18-25,Female,Non-Member
CU01428,18-25,Male,Silver
CU01429,46-60,Male,Gold
CU01430,60+,Female,Gold
CU01431,60+,Female,Gold
CU01432,60+,Female,Non-Member
CU01433,36-45,Male,Silver
CU01434,36-45,Female,Gold
CU01435,18-25,Male,Gold
CU01436,46-60,Female,Bronze
CU01437,46-60,Female,Non-Member
CU01438,60+,Female,Bronze
CU01439,18-25,Male,Non-Member
CU01440,26-35,Female,Gold
CU01441,18-25,Female,Bronze
CU01442,46-60,Male,Gold
CU01443,60+,Male,Gold
CU01444,60+,Male,Non-Member
CU01445,26-35,Female,Gold
CU01446,36-45,Female,Non-Member
CU01447,36-45,Male,Non-Member
CU01448,36-45,Male,Non-Member
CU01449,36-45,Male,Gold
CU01450,60+,Female,Silver
CU01451,46-60,Male,Silver
CU01452,60+,Female,Silver
CU01453,26-35,Female,Non-Member
CU01454,36-45,Female,Silver
CU01455,18-25,Male,Silver
CU01456,26-35,Male,Silver
CU01457,60+,Male,Non-Member
CU01458,60+,Male,Bronze
CU01459,18-25,Female,Silver
CU01460,36-45,Male,Bronze
CU01461,26-35,Male,Silver
CU01462,36-45,Male,Non-Member
CU01463,26-35,Female,Silver
CU01464,18-25,Female,Bronze
CU01465,26-35,Female,Bronze
CU01466,60+,Female,Non-Member
CU01467,18-25,Male,Gold
CU01468,18-25,Male,Silver
CU01469,18-25,Male,Bronze
CU01470,46-60,Female,Non-Member
CU01471,26-35,Male,Bronze
CU01472,26-35,Female,Gold
CU01473,46-60,Male,Silver
CU01474,60+,Male,Non-Member
CU01475,36-45,Male,Silver
CU01476,36-45,Male,Non-Member
CU01477,36-45,Male,Non-Member
CU01478,18-25,Male,Non-Member
CU01479,46-60,Female,Silver
CU01480,60+,Female,Bronze
CU01481,36-45,Female,Non-Member
CU01482,46-60,Male,Gold
CU01483,60+,Male,Silver
CU01484,46-60,Male,Non-Member
CU01485,46-60,Female,Bronze
CU01486,36-45,Male,Non-Member
CU01487,60+,Male,Silver
CU01488,36-45,Female,Non-Member
CU01489,36-45,Female,Non-Member
CU01490,46-60,Female,Non-Member
CU01491,26-35,Female,Bronze
CU01492,60+,Female,Non-Member
CU01493,60+,Female,Gold
CU01494,26-35,Female,Gold
CU01495,60+,Female,Silver
CU01496,60+,Female,Non-Member
CU01497,46-60,Female,Non-Member
CU01498,18-25,Male,Silver
CU01499,60+,Male,Silver
CU01500,36-45,Male,Gold
CU01501,26-35,Male,Silver
CU01502,60+,Male,Non-Member
CU01503,46-60,Female,Non-Member
CU01504,60+,Female,Gold
CU01505,18-25,Female,Bronze
CU01506,26-35,Male,Bronze
CU01507,18-25,Female,Gold
CU01508,36-45,Male,Bronze
CU01509,46-60,Male,Non-Member
CU01510,46-60,Female,Gold
CU01511,18-25,Female,Gold
CU01512,26-35,Male,Bronze
CU01513,46-60,Male,Silver
CU01514,46-60,Female,Bronze
CU01515,18-25,Female,Silver
CU01516,60+,Female,Silver
CU01517,46-60,Female,Gold
CU01518,18-25,Male,Silver
CU01519,26-35,Female,Non-Member
CU01520,26-35,Female,Silver
CU01521,60+,Female,Silver
CU01522,26-35,Male,Bronze
CU01523,26-35,Female,Non-Member
CU01524,36-45,Male,Gold
CU01525,60+,Female,Non-Member
CU01526,36-45,Female,Silver
CU01527,46-60,Male,Non-Member
CU01528,46-60,Female,Gold
CU01529,18-25,Female,Non-Member
CU01530,46-60,Female,Silver
CU01531,18-25,Female,Non-Member
CU01532,60+,Male,Non-Member
CU01533,60+,Female,Silver
CU01534,46-60,Male,Non-Member
CU01535,60+,Male,Non-Member
CU01536,60+,Female,Silver
CU01537,60+,Female,Non-Member
CU01538,46-60,Female,Silver
CU01539,18-25,Male,Gold
CU01540,36-45,Male,Gold
CU01541,18-25,Male,Bronze
CU01542,46-60,Female,Silver
CU01543,46-60,Male,Gold
CU01544,60+,Female,Silver
CU01545,18-25,Female,Non-Member
CU01546,26-35,Female,Bronze
CU01547,46-60,Female,Bronze
CU01548,46-60,Female,Silver
CU01549,18-25,Male,Gold
CU01550,36-45,Female,Silver
CU01551,36-45,Female,Gold
CU01552,26-35,Female,Gold
CU01553,26-35,Male,Non-Member
CU01554,60+,Male,Non-Member
CU01555,26-35,Male,Gold
CU01556,60+,Female,Bronze
CU01557,36-45,Female,Bronze
CU01558,60+,Female,Gold
CU01559,26-35,Male,Gold
CU01560,46-60,Female,Silver
CU01561,46-60,Male,Gold
CU01562,26-35,Male,Gold
CU01563,60+,Male,Bronze
CU01564,46-60,Male,Non-Member
CU01565,46-60,Female,Bronze
CU01566,46-60,Male,Bronze
CU01567,26-35,Female,Silver
CU01568,26-35,Male,Silver
CU01569,36-45,Female,Gold
CU01570,60+,Female,Silver
CU01571,18-25,Male,Bronze
CU01572,26-35,Male,Bronze
CU01573,18-25,Female,Silver
CU01574,46-60,Male,Gold
CU01575,60+,Male,Silver
CU01576,18-25,Female,Silver
CU01577,18-25,Male,Bronze
CU01578,36-45,Female,Silver
CU01579,46-60,Female,Gold
CU01580,60+,Male,Gold
CU01581,36-45,Female,Bronze
CU01582,46-60,Female,Bronze
CU01583,46-60,Male,Gold
CU01584,18-25,Male,Bronze
CU01585,18-25,Female,Gold
CU01586,60+,Male,Silver
CU01587,36-45,Male,Bronze
CU01588,36-45,Male,Non-Member
CU01589,60+,Female,Bronze
CU01590,36-45,Male,Bronze
CU01591,18-25,Male,Non-Member
CU01592,46-60,Female,Silver
CU01593,60+,Male,Gold
CU01594,46-60,Male,Bronze
CU01595,18-25,Male,Gold
